"Powertrain","Country","chemistry","share_units","year","ratio2024"
"PHEV","Saudi Arabia","LFP",0.933389027247523,2030,0.912013637893936
"PHEV","Saudi Arabia","LFP",0.933409140812825,2031,0.906663974894844
"PHEV","Saudi Arabia","LFP",0.932761372122272,2032,0.892594464221044
"PHEV","Saudi Arabia","LFP",0.933009671316124,2033,0.887570465395129
"PHEV","Saudi Arabia","LFP",0.932844714986982,2034,0.876982455362227
"PHEV","Saudi Arabia","LFP",0.932026265630121,2035,0.860471329270292
"PHEV","Saudi Arabia","LFP",0.931454420718289,2036,0.84719347761622
"PHEV","Saudi Arabia","LFP",0.930992720380082,2037,0.835711874506837
"PHEV","Saudi Arabia","LFP",0.930751168448237,2038,0.826678308697495
"PHEV","Saudi Arabia","LFP",0.930819904709,2039,0.820591896440027
"PHEV","Saudi Arabia","LFP",0.930623784502873,2040,0.812505342269004
"PHEV","Saudi Arabia","LFP",0.929949008046563,2041,0.79931068987538
"PHEV","Saudi Arabia","LFP",0.929166743127952,2042,0.785079038896709
"PHEV","Saudi Arabia","LFP",0.928284659844447,2043,0.769868107852414
"PHEV","Saudi Arabia","LFP",0.927309547220635,2044,0.753732531254131
"PHEV","Saudi Arabia","LFP",0.926247411350803,2045,0.736724695224067
"PHEV","Saudi Arabia","LFP",0.925103560686521,2046,0.718895612557341
"PHEV","Saudi Arabia","LFP",0.923882680873897,2047,0.700295818144888
"PHEV","Saudi Arabia","LFP",0.922588900891354,2048,0.680976262530857
"PHEV","Saudi Arabia","LFP",0.921225851799949,2049,0.660989178768165
"PHEV","Saudi Arabia","LFP",0.919796719119999,2050,0.640388895549681
"PHEV","Saudi Arabia","NMC 111",0.00188424296625783,2022,2.0391583266382
"PHEV","Saudi Arabia","NMC 111",0.00118152414491306,2023,1.42134577233358
"PHEV","Saudi Arabia","NMC 111",0.000793464448984696,2024,1
"PHEV","Saudi Arabia","NMC 111",0.000635423365699976,2025,0.784942120917035
"PHEV","Saudi Arabia","NMC 111",0.000486637519215465,2026,0.589938962288129
"PHEV","Saudi Arabia","NMC 111",0.000372685192542207,2027,0.447868412189118
"PHEV","Saudi Arabia","NMC 111",0.000237089136045845,2028,0.283050087597245
"PHEV","Saudi Arabia","NMC 111",0.000199692601837289,2029,0.234951557130523
"PHEV","Saudi Arabia","NMC 111",0.000161449448389788,2030,0.186993462092532
"PHEV","Saudi Arabia","NMC 111",0.000128951245869232,2031,0.148474225382092
"PHEV","Saudi Arabia","NMC 111",9.96853745125986e-05,2032,0.113074921942537
"PHEV","Saudi Arabia","NMC 111",7.19395095261045e-05,2033,0.0811213901924757
